"ID","TASK","WHO ID","WHAT ID","RELATED ASSOCIATION","DUE DATE","TASK SUB TYPE","DESCRIPTION","STATUS","PRIORITY","STATUS"
"00T3C00000GLDzsUAH","task 773","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDztUAH","task 774","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzuUAH","task 775","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzvUAH","task 776","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzwUAH","task 777","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzxUAH","task 778","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzyUAH","task 779","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLDzzUAH","task 780","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE00UAH","task 781","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE01UAH","task 782","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE02UAH","task 783","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE03UAH","task 784","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE04UAH","task 785","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE05UAH","task 786","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE06UAH","task 787","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE07UAH","task 788","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE08UAH","task 789","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE09UAH","task 790","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0AUAX","task 791","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0BUAX","task 792","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0CUAX","task 793","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0DUAX","task 794","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0EUAX","task 795","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0FUAX","task 796","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0GUAX","task 797","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0HUAX","task 798","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0IUAX","task 799","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0JUAX","task 800","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0KUAX","task 801","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0LUAX","task 802","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0MUAX","task 803","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0NUAX","task 804","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0OUAX","task 805","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0PUAX","task 806","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0QUAX","task 807","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0RUAX","task 808","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0SUAX","task 809","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0TUAX","task 810","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0UUAX","task 811","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0VUAX","task 812","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0WUAX","task 813","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0XUAX","task 814","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0YUAX","task 815","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0ZUAX","task 816","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0aUAH","task 817","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0bUAH","task 818","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0cUAH","task 819","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0dUAH","task 820","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0eUAH","task 821","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0fUAH","task 822","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0gUAH","task 823","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0hUAH","task 824","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0iUAH","task 825","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0jUAH","task 826","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0kUAH","task 827","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0lUAH","task 828","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0mUAH","task 829","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0nUAH","task 830","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0oUAH","task 831","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0pUAH","task 832","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0qUAH","task 833","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0rUAH","task 834","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0sUAH","task 835","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0tUAH","task 836","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0uUAH","task 837","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0vUAH","task 838","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0wUAH","task 839","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0xUAH","task 840","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0yUAH","task 841","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE0zUAH","task 842","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE10UAH","task 843","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE11UAH","task 844","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE12UAH","task 845","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE13UAH","task 846","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE14UAH","task 847","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE15UAH","task 848","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE16UAH","task 849","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE17UAH","task 850","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE18UAH","task 851","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE19UAH","task 852","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE1AUAX","task 853","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE1BUAX","task 854","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE1CUAX","task 855","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
